id,title,altered_context,altered_question,answer,is_impossible
56d0a1ea234ae51400d9c3db,ٻڌ مت,ٻيهر جنم هڪ رجحان جي نشاندهي ڪري ٿو جنهن جي ذريعي ادارا زندگيءَ جو هڪ سلسلو تجربو ڪن ٿا جيئن ته شعوري وجود جي ڪيترن ئي امڪاني شڪلن مان هڪ آهي، هر هڪ شروعات کان وٺي مرڻ تائين. &quot;انتا جو اصول (سنسڪرت anātman)&quot;&quot; ھميشه جي خود يا غير تبديل ٿيندڙ، ابدي روح جي تصورن کي رد ڪري ٿو، جيئن ھندوزم ۽ عيسائيت ۾ حوالو ڏنو ويو آھي. ٻڌمت جي مطابق، آخرڪار ڪو به وجود نه آهي جيڪو وجود جي طور تي پاڻ کي مڪمل ڪائنات کان الڳ ڪري ٿو. ٻڌ ڌرم جا پيروڪار پڻ پاڻ کي عنات اصول جي پيروڪار قرار ڏين ٿا - نيرتميوادين يا انتاوادين. مستقبل جي زندگين ۾ ٻيهر جنم کي سمجھڻ گهرجي، هڪ متحرڪ، مسلسل ارتقاء واري عمل جي ترقي جي طور تي پريتياسموتپادا (انحصار پيدا ٿيڻ) جي اصولن ۽ نتيجو (ڪرما) جي اصولن جي ذريعي سنڀاليندڙ هڪ واحد وجود جي بجاء، وجود جي هڪ شڪل کان ٻي صورت ۾. .,ڪهڙو اصول مستقل نفس يا روح جي تصور کي رد ڪري ٿو؟,انتا جو نظريو (سنسڪرت اناتمان),False
56d1cf79e7d4791d0090220b,ٻڌ مت,مٿي ذڪر ڪيل 31 حصن ۾ ورهايل آهن ڪيترن ئي بلند آسمانن ۾ ٻيهر جنم، جن کي SHuddhāvāsa Worlds يا Pure Abodes جي نالي سان حوالو ڏنو ويو آهي، حاصل ڪري سگهجي ٿو صرف ٻڌ ڌرم جي ماهرن طرفان، جيڪي اناگاميس (جيڪي واپس نه ٿا اچن) جي نالي سان مشهور آهن. اروپياڌاتو ۾ ٻيهر جنم (&quot;بي فارم ڊومينز&quot;) صرف انهن ماڻهن کي تجربو ڪري سگهجي ٿو جيڪي اروپجنن تي غور ڪرڻ جي قابل هوندا آهن، مراقبي جي توجه جو مرڪز.,Arupyadhatu جو مطلب ڇا آهي؟,بي ترتيب زمينون,False
56d1e7abe7d4791d00902407,ٻڌ مت,"pratītyasamutpāda جو اصول، (سنسڪرت؛ پالي: paticcasamuppāda؛ تبتي وائيلي: rten cing &#39;brel bar&#39; byung ba؛ چيني: 緣起) ٻڌ ڌرم جي مابعد الطبعياتي سوچ جو هڪ اهم عنصر آهي. اهو ثابت ڪري ٿو ته واقعا هڪ ٻئي سان منحصر سببن ۽ اثرات جي نيٽ ورڪ ۾ هڪجهڙائي سان ظاهر ٿيندا آهن. ان کي انگريزيءَ ۾ مختلف طرح سان ترجمو ڪيو ويو آهي dependent origination, conditioned genesis, dependent relation, dependent co-arising, interdependent emergence, or contingency.",Pratityasamutpāda جو اصول ڪهڙي قسم جي مابعد الطبعياتي فلسفي جي هڪ اهم پهلوءَ جي نمائندگي ڪري ٿو؟,ٻڌ ڌرم,False
56d1e9ace7d4791d009024b5,ٻڌ مت,مهايانا ٻڌمت ناگارجن (شايد 150-250 عيسوي جي لڳ ڀڳ) کان ڪافي نظرياتي بنياد حاصل ڪيو، معقول طور تي مهايانا روايت ۾ سڀ کان وڌيڪ اثرائتو عالم. ٻڌ ڌرم جي فلسفي ۾ ناگارجن جو لازمي حصو shanyatā جي خيال جي منظم وضاحت هئي، يا باطل، وڏي پيماني تي پراجناپراميتا سوتر ۾ دستاويز ڪيل آهي، جيڪو هن جي دور ۾ ظاهر ٿيو. باطل جو تصور ٻين اهم ٻڌ ڌرم جي تعليمات کي متحد ڪري ٿو، خاص طور تي اناتا ۽ انحصار پيدا ڪرڻ، سرواستيواڊا ۽ سوترانتيڪا (هاڻي غير معدوم غير مهايا اسڪول) جي مابعدالطبعيات کي چيلينج ڪرڻ لاءِ. ناگارجن لاءِ، نه رڳو جذباتي مخلوق آتمان کان خالي آهن؛ سڀني واقعن (ڌرمن) ۾ ڪو به سوڀو نه آهي (لفظي طور تي پنهنجي فطرت يا اندروني فطرت)، ۽ اهڙيء طرح ڪنهن به بنيادي جوهر کان خالي نه آهن؛ اهي آزاد وجود کان خالي آهن؛ نتيجي طور، ان وقت ۾ رائج svabhava جي heterodox تصورن جو مقابلو ابتدائي ٻڌمت جي اصولن جي بنياد تي ڪيو ويو. ناگارجن جي فلسفياتي سرشتي کي ماڌيماڪا جي نالي سان سڃاتو وڃي ٿو. ناگارجن سان جڙيل ڪجهه متنن مهايانا ادب ڏانهن واضح اشارو ڏنو آهي، پر ان جي باوجود هن جي فلسفي تي بحث ڪيو ويو آهي فريم ورڪ جي اندر اجماس پاران بيان ڪيل. هو شايد ان نتيجي تي پهتو هوندو ته هو گوتم ٻڌ جي تعليمات جي هڪ مربوط تفسير حاصل ڪرڻ جي خواهش کان، جيئن ڪينن ۾ دستاويز ٿيل آهي. ناگارجن جي نقطه نظر کان، مهاتما مهاتما گوتم نه صرف هڪ اڳوڻو هو، پر ماڌيماڪا سسٽم جو حقيقي باني هو.,ڌرم جي معنيٰ ڇا آهي؟,رجحان,False
56d2124ce7d4791d0090263e,ٻڌ مت,مراقبت مهاتما ٻڌ کان اڳ صدين ۾ يوگين جي عملن جو هڪ حصو هو. مهاتما گوتم يوگين جي توجهه کي پاڻ ڏانهن ڌيان ڏيڻ تي وڌايو ۽ انهن جي مراقبي طريقن کي وڌايو، پر آزاديء تي انهن جي خيالن کي رد ڪري ڇڏيو. ٻڌمت ۾، ذھنيت ۽ واضح شعور کي هر وقت پوکيو وڃي ٿو. ٻڌمت کان اڳ جي يوگڪ عملن ۾، اهڙي ڪا به ضرورت نه آهي. برهمڻ واري روايت ۾ هڪ يوگي کي منع ٿيل آهي ته رفع حاجت ڪرڻ دوران مشق ڪرڻ، مثال طور، جڏهن ته هڪ ٻڌ ڌرم کي ائين ڪرڻ گهرجي.,ٻڌمت ۾ مسلسل پوکڻ جي ڪهڙي ضرورت آهي؟,ڌيان ۽ واضح شعور,False
56d21aa5e7d4791d00902644,ٻڌ مت,روحاني بصيرت يا سمجھ کي ٻڌ ڌرم جي اندر ۽ ٻاهر ٻنهي عملن جي نتيجي طور بيان ڪيو ويو. سمانفالا سٽا جي مطابق، اهڙي قسم جي بصيرت ٻڌ ڌرم جي عملي لاءِ مراقبي جي مهارت سان گڏ اخلاقي اخلاق جي مهارت (پالي سيلا؛ سکت سيلا) جي ڪري پيدا ٿي. مهاتما مهاتما گوتم جون ڪجهه عڪاسي ڪندڙ ٽيڪنالاجيون سندس دور جي ٻين فلسفياتي نظامن سان ورهايون ويون، پر پوءِ به اهو تصور ته اخلاقيات بنيادي طور تي اعليٰ حڪمت جي حاصلات سان جڙيل آهي (Pali pañna; Skt. prajnā) منفرد هئي.[ويب 18],هن جي دور جي ٻين فلسفياڻي نظامن سان ڪهڙي قسم جا طريقا مٽايا ويا؟,غور ڪرڻ وارو,False
56d21c3ae7d4791d0090264f,ٻڌ مت,جيتوڻيڪ ٻڌمت کان اڳ واري برهمني لکڻين ۾ ”مراقبن“ لاءِ ڪو به زبردست ثبوت موجود نه آهي، وين دعويٰ ڪري ٿو ته بي ترتيب مراقبت برهمڻ يا شرمانڪ نسب مان پيدا ٿيو، اپنشدڪ ڪائناتي دعوائن ۽ مهاتما گوتم جي ٻن استادن جي مراقبي مقصدن جي وچ ۾ اهم هڪجهڙائي جي ڪري. قديم ٻڌمت جي متنن ۾ ذڪر ڪيو ويو آهي هو گهٽ امڪاني اختيارن تي پڻ بحث ڪري ٿو اها ڳالهه مڃڻ کان پوءِ ته اپنيشادن ۾ ڪائناتي تبصرا پڻ هڪ عڪاسي ڪندڙ روايت کي ظاهر ڪن ٿا، هو دعويٰ ڪري ٿو ته نساديه سُڪتا هڪ مراقبي روايت جا اشارا پيش ڪري ٿو، جيئن پوئين رگ ويدڪ دور جي شروعات ۾.,ٻڌ ڌرم کان اڳ جي شروعاتي برهمڻڪ لکتن ۾، ڇا لاءِ ثبوتن جي کوٽ آهي؟,مراقبو,False
56d21fd7e7d4791d00902673,ٻڌ مت,سِلا (سنسڪرت ۾) يا سيلا (پالي ۾) کي انگريزيءَ ۾ اڪثر نيڪ اخلاق، اخلاقيات، اخلاقي نظم، اخلاقيات، يا رهنمائي جي طور تي تعبير ڪيو ويندو آهي. اهو هڪ عمل آهي جيڪو جسم، تقرير، يا دماغ ذريعي ڪيو ويندو آهي، ۽ هڪ عمدي ڪوشش جي ضرورت آهي. اهو ٽن عملن مان هڪ جي نمائندگي ڪري ٿو (سيلا، سماڌي، ۽ پانا) ۽ ٻيو آهي &quot;پراميتا&quot;&quot;. اهو فڪر، لفظن ۽ عملن ۾ اخلاقي وضاحت جي نشاندهي ڪري ٿو. شيلا جا چار شرط آهن عفت، شانت، خاموشي ۽ بندش.,سيلا ٻيو ڇا آهي؟,پارليامينٽ,False
56d2207ee7d4791d0090268f,ٻڌ مت,شيلا سماڌي / ڀاونا (مراقبي ترقي) يا ذهني اصلاح جي بنياد جي طور تي ڪم ڪري ٿو. اصولن تي عمل ڪرڻ نه رڳو عملي جي اندروني سڪون کي فروغ ڏئي ٿو پر ڪميونٽي جي اندر هم آهنگي ۾ مدد ڪري ٿو، جيڪا ٻاهران آهي. ڪرما جي قانون جي مطابق، &quot;اصولن تي عمل ڪرڻ&quot;&quot; نيڪي آهي ۽ پرامن ۽ خوشگوار نتيجن لاء هڪ اتپريسر جي طور تي ڪم ڪري ٿو. انهن اصولن جو مشاهدو عمل ڪندڙ کي وجود جي چئن بدقسمت دائرن ۾ ٻيهر جنم وٺڻ کان روڪي ٿو.,ڇا ذهن جي سڪون ۽ ڪميونٽي ۾ هم آهنگي کي فروغ ڏئي ٿو؟,اصولن کي برقرار رکڻ,False
56d24217b329da140004ec8a,ٻڌ مت,سامتا مراقبت هڪ شئي يا تصور کان واقف ٿيڻ سان شروع ٿئي ٿو، جيڪو ڪنهن جي جسم، دماغ، ۽ سڄي ماحول کي گهيرو ڪرڻ لاءِ وسيع ڪيو وڃي ٿو، جنهن جي نتيجي ۾ مڪمل توجه ۽ سڪون جي حالت (جھانا) آهي. مراقبي جي انداز ۾ ڪيتريون ئي تبديليون آهن، جن ۾ ويهڻ کان وٺي پار ٽنگڻ يا گوڏن ڀر ويهڻ کان وٺي منت ڪرڻ يا هلڻ تائين. مراقبي لاءِ سڀ کان وڌيڪ عام ٽيڪنڪ هڪ سانس تي ڌيان ڏيڻ آهي (اناپناسٽي) ، جيئن ته هي مشق ٻنهي سامٿا ۽ ويپاسانا کي جنم ڏئي سگهي ٿي.,سمٿ مراقبت ڪنهن شئي جي ڄاڻ کان شروع ٿئي ٿو يا ڇا؟,خيال,False
56d25056b329da140004ed51,ٻڌ مت,سڀ کان قديم تعليمات جي باري ۾ ڊيٽا حاصل ڪري سگهجي ٿو ابتدائي نسخن جي چڪاس جي ذريعي ٻڌمت جي قديم ترين بنيادن تي معلومات گڏ ڪرڻ جي هڪ ٽيڪنڪ ۾ شامل آهي تهراوادين پالي ڪينن جي قديم ترين بچيل نسخن کي ٻين لکڻين سان گڏ. انهن وسيلن جي انحصار سان گڏوگڏ سڀ کان قديم تعليمات جو بنياد ڪڍڻ جي صلاحيت، هڪ تڪرار جو موضوع آهي. ويٽر مشورو ڏئي ٿو ته اختلاف برقرار آهن، انهن اختلافن کي حل ڪرڻ لاءِ متبادل طريقن جي استعمال جي ضرورت آهي.,تعليمات جي بنيادي اصولن جي تحقيق بابت ڇا تڪرار آهي؟,اعتبار,False
56d25b1c59d6e41400145eea,ٻڌ مت,ابتدائي ٻڌمت جي امتحان ۾ هڪ بنيادي مسئلو ڌيانا ۽ بصيرت جي وچ ۾ تعلق آهي. شمٿاؤسن، پنهنجي اڪثر حوالن واري مقالي ۾، ابتدائي ٻڌ ڌرم ۾ ’آزاديءَ واري بصيرت‘ ۽ ’روشنيءَ‘ جي وضاحتن يا نظرين جي ڪجهه پهلوئن ۾، مشاهدو ڪري ٿو ته چار عظيم حقيقتن جو حوالو آزاديءَ واري بصيرت جي صورت ۾ آهي، جيڪو روپا جهناس تي عبور حاصل ڪرڻ کان پوءِ پورو ٿيو آهي. بعد ۾ نصوص ۾ اضافو جيئن مجهما نڪايا 36[صفحو گهربل],ابتدائي ٻڌمت جي ڳولا ۾ هڪ اهم مسئلو ڌيانا جو تعلق آهي ۽ ٻيو ڪهڙو تصور؟,بصيرت,False
56d25ee359d6e41400145f0d,ٻڌ مت,بروس ميٿيوز جو چوڻ آهي ته سوٽا پٽڪا ۾ ”ڪرما“ جي ڪا به گڏيل نمائندگي نه آهي، جنهن جو مطلب اهو ٿي سگهي ٿو ته اهو نظريو ٻڌ ڌرم جي ابتدائي نظريي جي ثانوي حيثيت رکي ٿو. Schmithausen هڪ مشهور تعليمي ماهر آهي، جنهن کي چيلينج ڪيو آهي ته ڇا ڪرما اڳ ۾ ئي ابتدائي ٻڌ ڌرم جي ٻيهر جنم جي نظريي ۾ ڪردار ادا ڪيو هو. ويٽر جي مطابق، مهاتما ٻڌ شروعاتي طور تي بي موت (اماتا / امرتا) جي ڳولا ڪئي، جيڪو موجوده وقت سان تعلق رکي ٿو. ويٽر جو چوڻ آهي ته صرف هن سمجھڻ کان پوء مهاتما ٻڌ کي ٻيهر جنم ڏيڻ جي نظريي کان آگاهي ٿي. Bronkhorst مختلف طرح سان تڪرار ڪري ٿو، اهو نتيجو آهي ته مهاتما گوتم ڪرما جو تصور متعارف ڪرايو جيڪو خاص طور تي پنهنجي دور جي موجوده عقيدن کان مختلف هو. Bronkhorst جي مطابق، اهي جسماني ۽ ذهني عمل نه هئا جيڪي پاڻ کي ٻيهر جنم ڏيڻ لاء ذميوار سمجهي رهيا هئا، بلڪه ارادا ۽ خواهشون.,Bronkhorst دعويٰ ڪري ٿو ته مهاتما گوتم جو نظريو ’ڪهڙي‘ تي هو، خاص طور تي جديد نظرين کان مختلف؟,ڪرما,False
56d2606959d6e41400145f1e,ٻڌ مت,جڏهن ته نبن (سنسڪرت: &quot;Nirvāna&quot;) هن مشق جي مقصدي مقصد لاءِ عام اصطلاح آهي، پر نڪياس ۾ ٻيا به ڪيترائي لفظ ڳولي سگهجن ٿا، جن جو تفصيلي ذڪر نه ڪيو ويو آهي. [نوٽ 35],نبنا جي سنسڪرت برابر ڇا آهي؟,نِروانا,False
56d26abd59d6e41400145fa2,ٻڌ مت,ورهاڱي کان پوءِ، هر سنگهه هڪ ”اڀيڌرما“ گڏ ڪرڻ شروع ڪيو، جيڪو سُتن ۾ موجود نظرياتي مواد جي هڪ پيچيده علمي ٻيهر تشريح آهي، جيڪو منظم درجه بندي مطابق ترتيب ڏنل آهي. اهي Abhidharma مخطوطات ۾ سسٽماتي فلسفيانه گفتگو شامل نه آهي، بلڪه خلاصو يا درجه بندي فهرستون. محقق عام طور تي انهن دستاويزن جي تاريخ لڳ ڀڳ 3 صدي قبل مسيح تائين، مهاتما ٻڌ جي وفات کان 100 کان 200 سال پوءِ نتيجي طور، ست ابي دھرم متنن تي اڪثر زور ڏنو ويو آهي ته هو مهاتما ٻڌ جي بيانن جي نمائندگي نه ڪن، پر سندس پيروڪار ۽ معزز عالمن جي بيانن جي نمائندگي ڪن ٿا. ڪيترن ئي اسڪولن جا جدا جدا ابدي ڌرم اڪثر هڪ ٻئي سان نه ٺهندا هئا مهاسنگيڪا اسڪول ۾ هڪ ابيدڌما پٽڪا جي وجود تي تعليمي ماهر ورهايل آهن. [نوٽ 38],نظرياتي مواد جي هڪ پيچيده علمي ٻيهر تشريح لاءِ اصطلاح ڇا آهي؟,ابدي ڌرم,False
56d298dd59d6e41400146118,ٻڌ مت,ڊائيٽ گوڊارڊ ٻڌمت جي لکڻين جو هڪ مجموعو گڏ ڪيو، جيڪو زين تي ڌيان ڏئي ٿو، ان سان گڏ مشرقي سوچ جي ٻين اهم ڪمن سان گڏ، تائو ٽي چنگ، 1920 ع واري ڏهاڪي دوران پنهنجي ’بوڌسٽ بائبل‘ ۾ شامل ڪيو. تازو، ڊاڪٽر باباصاحب امبيڊڪر، ٻڌ ڌرم جي تعليمات جو هڪ گڏيل دستاويز گڏ ڪرڻ جي ڪوشش ڪئي، ان ۾ Buddha and His Dhamma. اهڙيون ڪوششون اڄ ڏينهن تائين جاري آهن، پر في الحال ڪوبه واحد متن موجود ناهي جنهن ۾ ٻڌ ڌرم جون سموريون روايتون شامل هجن.,گوڊارڊ بنيادي طور تي ٻڌمت جي صحيفن جي ڪهڙي مخصوص صورت کي گڏ ڪيو؟,هي هيو,False
56d29bca59d6e4140014612c,ٻڌ مت,نصوص موجب، مهاتما گوتم جي گذرڻ کان پوءِ، ٻڌمت جي افتتاحي ڪائونسل ٿي. مهاکاشاپا (Pāli: Mahākassapa) نالي هڪ راهب انچارج هو. ڪائونسل جو مقصد مهاتما ٻڌ جي تعليمات کي دستاويز ڪرڻ هو. اوپالي ونيا پڙهيو. آنند، جيڪو مهاتما مهاتما ٻڌ جي ويجھي خدمتگار هئي، کي ڌما ٻڌائڻ جي دعوت ڏني وئي هئي. هنن ترپيٽڪ جو بنياد وڌو. بهرحال، هي دستاويز شروعاتي طور تي تلاوت جي صورت ۾ زباني طور تي پهچايو ويو ۽ آخري صدي قبل مسيح ۾ لکيو ويو. ٻنهي ڌرم جي روايتن جا سُترا ۽ وِنايا عنصرن جو هڪ وسيع سلسلو شامل آهن جن ۾ ڌرم تي ڳالهيون، ٻين تعليمات جا تجزيا، ڪائنات ۽ ڪائنات سان لاڳاپيل متن، گوتم مهاتما ٻڌ جي اڳين وجودن جون روايتون، ۽ ٻيا مختلف موضوع شامل آهن.,مهاتما ٻڌ جي موت کان پوءِ مجلس جي صدارت ڪهڙي راهب ڪئي؟,مهاڪشيپ,False
56d3665c59d6e414001462e2,آمريڪي_آئڊل,آمريڪن آئيڊل فيصلو ڪندڙ جو هڪ گروپ استعمال ڪري ٿو جيڪو شرڪت ڪندڙن جي پرفارمنس جو جائزو وٺندو آهي. شروعاتي ججز ميوزڪ پروڊيوسر ۽ ٽيلنٽ مئنيجر رينڊي جڪسن، پاپ ڳائڻي ۽ ڪوريوگرافر پاولا عبدل، ۽ ميوزڪ ايگزيڪيوٽو سان گڏ مئنيجر سائمن ڪوئل هئا. تازي سيزن لاءِ ججنگ پينل ۾ ملڪ جي ڳائڻي ڪيٿ اربن، ڳائڻي ۽ اداڪارا جينيفر لوپز ۽ جاز پرفارمر هيري ڪنڪ، جونيئر شامل هئا. پروگرام پهريون ڀيرو ريڊيو ميزبان ريان سيڪريسٽ ۽ ڪاميڊين برائن ڊنڪلمين پاران ميزباني ڪيو ويو، جنهن ۾ سيڪرسٽ ايندڙ موسمن تائين جاري رهيو. .,ڪهڙو پاپ فنڪار آمريڪي آئيڊل تي اصل ججن مان هڪ هو؟,پاولا عبد,False
